Timestamp,Motor_Position,Potentiometer_Data,Degree
2024-07-24 18:49:35,244,86,84.46153846153847
2024-07-24 18:49:36,244,83,84.46153846153847
2024-07-24 18:49:36,244,84,84.46153846153847
2024-07-24 18:49:36,244,83,84.46153846153847
2024-07-24 18:49:36,246,60,85.15384615384615
2024-07-24 18:49:36,246,83,85.15384615384615
2024-07-24 18:49:36,246,83,85.15384615384615
2024-07-24 18:49:36,246,82,85.15384615384615
2024-07-24 18:49:36,246,83,85.15384615384615
2024-07-24 18:49:36,247,81,85.5
2024-07-24 18:49:36,247,84,85.5
2024-07-24 18:49:36,247,82,85.5
2024-07-24 18:49:36,247,83,85.5
2024-07-24 18:49:36,247,90,85.5
2024-07-24 18:49:36,248,85,85.84615384615385
2024-07-24 18:49:36,260,85,90.0
2024-07-24 18:49:36,269,86,93.11538461538463
2024-07-24 18:49:36,275,86,95.1923076923077
2024-07-24 18:49:36,275,88,95.1923076923077
2024-07-24 18:49:36,275,87,95.1923076923077
2024-07-24 18:49:36,275,85,95.1923076923077
2024-07-24 18:49:36,275,86,95.1923076923077
2024-07-24 18:49:36,275,85,95.1923076923077
2024-07-24 18:49:36,275,87,95.1923076923077
2024-07-24 18:49:36,275,86,95.1923076923077
2024-07-24 18:49:37,275,86,95.1923076923077
2024-07-24 18:49:37,275,86,95.1923076923077
2024-07-24 18:49:37,275,82,95.1923076923077
2024-07-24 18:49:37,276,83,95.53846153846153
2024-07-24 18:49:37,276,79,95.53846153846153
2024-07-24 18:49:37,276,84,95.53846153846153
2024-07-24 18:49:37,276,90,95.53846153846153
2024-07-24 18:49:37,276,80,95.53846153846153
2024-07-24 18:49:37,282,75,97.61538461538461
2024-07-24 18:49:37,307,107,106.26923076923077
2024-07-24 18:49:37,324,117,112.15384615384616
2024-07-24 18:49:37,329,116,113.88461538461539
2024-07-24 18:49:37,329,118,113.88461538461539
2024-07-24 18:49:37,329,117,113.88461538461539
2024-07-24 18:49:37,329,116,113.88461538461539
2024-07-24 18:49:37,329,117,113.88461538461539
2024-07-24 18:49:37,329,115,113.88461538461539
2024-07-24 18:49:37,329,114,113.88461538461539
2024-07-24 18:49:37,329,112,113.88461538461539
2024-07-24 18:49:37,329,112,113.88461538461539
2024-07-24 18:49:37,329,113,113.88461538461539
2024-07-24 18:49:37,329,112,113.88461538461539
2024-07-24 18:49:37,329,112,113.88461538461539
2024-07-24 18:49:37,329,114,113.88461538461539
2024-07-24 18:49:37,329,112,113.88461538461539
2024-07-24 18:49:38,329,112,113.88461538461539
2024-07-24 18:49:38,328,119,113.53846153846153
2024-07-24 18:49:38,328,120,113.53846153846153
2024-07-24 18:49:38,328,118,113.53846153846153
2024-07-24 18:49:38,327,126,113.1923076923077
2024-07-24 18:49:38,326,120,112.84615384615384
2024-07-24 18:49:38,324,121,112.15384615384616
2024-07-24 18:49:38,324,120,112.15384615384616
2024-07-24 18:49:38,324,118,112.15384615384616
2024-07-24 18:49:38,324,118,112.15384615384616
2024-07-24 18:49:38,324,115,112.15384615384616
2024-07-24 18:49:38,324,118,112.15384615384616
2024-07-24 18:49:38,324,116,112.15384615384616
2024-07-24 18:49:38,324,118,112.15384615384616
2024-07-24 18:49:38,324,117,112.15384615384616
2024-07-24 18:49:38,324,116,112.15384615384616
2024-07-24 18:49:38,323,118,111.8076923076923
2024-07-24 18:49:38,323,125,111.8076923076923
2024-07-24 18:49:38,323,117,111.8076923076923
2024-07-24 18:49:38,323,118,111.8076923076923
2024-07-24 18:49:38,323,120,111.8076923076923
2024-07-24 18:49:38,323,85,111.8076923076923
2024-07-24 18:49:38,323,127,111.8076923076923
2024-07-24 18:49:38,323,115,111.8076923076923
2024-07-24 18:49:39,323,116,111.8076923076923
2024-07-24 18:49:39,323,115,111.8076923076923
2024-07-24 18:49:39,323,117,111.8076923076923
2024-07-24 18:49:39,323,116,111.8076923076923
