Timestamp,Motor_Position,Potentiometer_Data
2024-07-24 17:48:07,4,"10
"
2024-07-24 17:48:07,4,"11
"
2024-07-24 17:48:07,4,"10
"
2024-07-24 17:48:07,4,"11
"
2024-07-24 17:48:07,4,"22
"
2024-07-24 17:48:07,4,"11
"
2024-07-24 17:48:07,4,"10
"
2024-07-24 17:48:07,4,"21
"
2024-07-24 17:48:08,4,"9
"
2024-07-24 17:48:08,4,"10
"
2024-07-24 17:48:08,4,"9
"
2024-07-24 17:48:08,4,"10
"
2024-07-24 17:48:08,4,"82
"
2024-07-24 17:48:08,4,"12
"
2024-07-24 17:48:08,4,"10
"
2024-07-24 17:48:08,4,"10
"
2024-07-24 17:48:08,4,"10
"
2024-07-24 17:48:08,4,"10
"
2024-07-24 17:48:08,4,"11
"
2024-07-24 17:48:08,4,"10
"
2024-07-24 17:48:09,4,"10
"
2024-07-24 17:48:09,4,"10
"
2024-07-24 17:48:09,4,"10
"
2024-07-24 17:48:09,4,"11
"
2024-07-24 17:48:09,4,"10
"
2024-07-24 17:48:09,4,"11
"
2024-07-24 17:48:09,4,"10
"
2024-07-24 17:48:09,4,"10
"
2024-07-24 17:48:09,4,"10
"
2024-07-24 17:48:09,4,"10
"
2024-07-24 17:48:09,4,"10
"
2024-07-24 17:48:09,4,"10
"
2024-07-24 17:48:10,4,"10
"
2024-07-24 17:48:10,4,"11
"
2024-07-24 17:48:10,4,"10
"
2024-07-24 17:48:10,4,"10
"
2024-07-24 17:48:10,4,"10
"
2024-07-24 17:48:10,4,"10
"
2024-07-24 17:48:10,4,"10
"
2024-07-24 17:48:10,4,"10
"
2024-07-24 17:48:10,4,"10
"
2024-07-24 17:48:10,4,"10
"
2024-07-24 17:48:10,4,"9
"
2024-07-24 17:48:10,4,"10
"
2024-07-24 17:48:10,4,"10
"
2024-07-24 17:48:11,4,"10
"
2024-07-24 17:48:11,4,"10
"
2024-07-24 17:48:11,4,"10
"
2024-07-24 17:48:11,4,"9
"
2024-07-24 17:48:11,5,"10
"
2024-07-24 17:48:11,5,"10
"
2024-07-24 17:48:11,5,"10
"
2024-07-24 17:48:11,5,"10
"
2024-07-24 17:48:11,5,"10
"
2024-07-24 17:48:11,5,"10
"
2024-07-24 17:48:11,5,"10
"
2024-07-24 17:48:11,5,"10
"
2024-07-24 17:48:12,5,"10
"
2024-07-24 17:48:12,5,"9
"
2024-07-24 17:48:12,8,"11
"
2024-07-24 17:48:12,10,"11
"
2024-07-24 17:48:12,10,"11
"
2024-07-24 17:48:12,10,"11
"
2024-07-24 17:48:12,10,"10
"
2024-07-24 17:48:12,10,"10
"
2024-07-24 17:48:12,10,"10
"
2024-07-24 17:48:12,10,"11
"
2024-07-24 17:48:12,10,"11
"
2024-07-24 17:48:12,10,"11
"
2024-07-24 17:48:13,10,"11
"
2024-07-24 17:48:13,10,"12
"
2024-07-24 17:48:13,10,"10
"
2024-07-24 17:48:13,10,"11
"
2024-07-24 17:48:13,10,"11
"
2024-07-24 17:48:13,10,"12
"
2024-07-24 17:48:13,10,"11
"
2024-07-24 17:48:13,10,"11
"
2024-07-24 17:48:13,10,"10
"
2024-07-24 17:48:13,10,"11
"
2024-07-24 17:48:13,10,"11
"
2024-07-24 17:48:13,10,"11
"
2024-07-24 17:48:13,10,"12
"
2024-07-24 17:48:14,10,"11
"
2024-07-24 17:48:14,10,"11
"
2024-07-24 17:48:14,10,"11
"
2024-07-24 17:48:14,10,"11
"
2024-07-24 17:48:14,10,"12
"
2024-07-24 17:48:14,10,"11
"
2024-07-24 17:48:14,10,"11
"
2024-07-24 17:48:14,10,"11
"
2024-07-24 17:48:14,10,"12
"
2024-07-24 17:48:14,10,"11
"
2024-07-24 17:48:14,10,"13
"
2024-07-24 17:48:14,11,"11
"
2024-07-24 17:48:15,17,"18
"
2024-07-24 17:48:15,49,"27
"
2024-07-24 17:48:15,83,"40
"
2024-07-24 17:48:15,106,"41
"
2024-07-24 17:48:15,130,"48
"
2024-07-24 17:48:15,145,"54
"
2024-07-24 17:48:15,146,"46
"
2024-07-24 17:48:15,146,"47
"
2024-07-24 17:48:15,146,"47
"
2024-07-24 17:48:15,146,"47
"
2024-07-24 17:48:15,146,"46
"
2024-07-24 17:48:15,146,"41
"
2024-07-24 17:48:16,146,"47
"
2024-07-24 17:48:16,146,"48
"
2024-07-24 17:48:16,146,"47
"
2024-07-24 17:48:16,146,"48
"
2024-07-24 17:48:16,146,"46
"
2024-07-24 17:48:16,146,"47
"
2024-07-24 17:48:16,146,"47
"
2024-07-24 17:48:16,146,"47
"
2024-07-24 17:48:16,146,"51
"
2024-07-24 17:48:16,146,"46
"
2024-07-24 17:48:16,146,"47
"
2024-07-24 17:48:16,146,"47
"
2024-07-24 17:48:16,146,"50
"
2024-07-24 17:48:17,146,"50
"
2024-07-24 17:48:17,164,"65
"
2024-07-24 17:48:17,206,"90
"
2024-07-24 17:48:17,248,"120
"
2024-07-24 17:48:17,287,"149
"
2024-07-24 17:48:17,327,"195
"
2024-07-24 17:48:17,366,"240
"
2024-07-24 17:48:17,406,"273
"
2024-07-24 17:48:17,442,"330
"
2024-07-24 17:48:17,479,"382
"
2024-07-24 17:48:17,514,"463
"
2024-07-24 17:48:17,551,"554
"
2024-07-24 17:48:18,591,"717
"
2024-07-24 17:48:18,642,"880
"
2024-07-24 17:48:18,688,"1011
"
2024-07-24 17:48:18,735,"1023
"
2024-07-24 17:48:18,773,"1023
"
2024-07-24 17:48:18,810,"30
"
2024-07-24 17:48:18,841,"0
"
2024-07-24 17:48:18,860,"0
"
2024-07-24 17:48:18,871,"27
"
2024-07-24 17:48:18,873,"27
"
2024-07-24 17:48:18,873,"27
"
2024-07-24 17:48:18,873,"0
"
2024-07-24 17:48:19,873,"0
"
2024-07-24 17:48:19,873,"0
"
2024-07-24 17:48:19,873,"0
"
2024-07-24 17:48:19,873,"0
"
2024-07-24 17:48:19,873,"28
"
2024-07-24 17:48:19,873,"28
"
2024-07-24 17:48:19,873,"27
"
2024-07-24 17:48:19,873,"0
"
2024-07-24 17:48:19,873,"0
"
2024-07-24 17:48:19,873,"0
"
2024-07-24 17:48:19,873,"27
"
2024-07-24 17:48:19,873,"0
"
2024-07-24 17:48:19,873,"0
"
2024-07-24 17:48:20,873,"0
"
2024-07-24 17:48:20,873,"27
"
2024-07-24 17:48:20,873,"28
"
2024-07-24 17:48:20,873,"27
"
2024-07-24 17:48:20,882,"0
"
2024-07-24 17:48:20,899,"0
"
2024-07-24 17:48:20,910,"0
"
2024-07-24 17:48:20,920,"0
"
2024-07-24 17:48:20,920,"0
"
2024-07-24 17:48:20,920,"0
"
2024-07-24 17:48:20,920,"0
"
2024-07-24 17:48:20,920,"0
"
2024-07-24 17:48:21,920,"0
"
2024-07-24 17:48:21,920,"0
"
2024-07-24 17:48:21,920,"0
"
2024-07-24 17:48:21,920,"0
"
2024-07-24 17:48:21,920,"0
"
2024-07-24 17:48:21,921,"0
"
2024-07-24 17:48:21,921,"0
"
2024-07-24 17:48:21,921,"0
"
2024-07-24 17:48:21,921,"0
"
2024-07-24 17:48:21,921,"0
"
2024-07-24 17:48:21,921,"0
"
2024-07-24 17:48:21,921,"0
"
2024-07-24 17:48:22,921,"0
"
2024-07-24 17:48:22,921,"0
"
2024-07-24 17:48:22,921,"0
"
2024-07-24 17:48:22,921,"0
"
2024-07-24 17:48:22,921,"0
"
2024-07-24 17:48:22,921,"0
"
2024-07-24 17:48:22,921,"0
"
2024-07-24 17:48:22,921,"0
"
2024-07-24 17:48:22,921,"0
"
2024-07-24 17:48:22,921,"0
"
2024-07-24 17:48:22,922,"0
"
2024-07-24 17:48:22,951,"0
"
2024-07-24 17:48:22,979,"43
"
2024-07-24 17:48:23,1003,"52
"
2024-07-24 17:48:23,1030,"9
"
2024-07-24 17:48:23,1047,"10
"
2024-07-24 17:48:23,1048,"1
"
2024-07-24 17:48:23,1048,"9
"
2024-07-24 17:48:23,1048,"10
"
2024-07-24 17:48:23,1048,"9
"
2024-07-24 17:48:23,1048,"10
"
2024-07-24 17:48:23,1048,"10
"
2024-07-24 17:48:23,1048,"10
"
2024-07-24 17:48:23,1048,"10
"
2024-07-24 17:48:23,1048,"10
"
2024-07-24 17:48:24,1048,"9
"
2024-07-24 17:48:24,1048,"9
"
2024-07-24 17:48:24,1048,"10
"
2024-07-24 17:48:24,1048,"10
"
2024-07-24 17:48:24,1048,"10
"
2024-07-24 17:48:24,1048,"9
"
2024-07-24 17:48:24,1048,"9
"
2024-07-24 17:48:24,1048,"9
"
2024-07-24 17:48:24,1048,"10
"
2024-07-24 17:48:24,1048,"9
"
2024-07-24 17:48:24,1044,"9
"
2024-07-24 17:48:24,1044,"11
"
2024-07-24 17:48:25,1044,"10
"
2024-07-24 17:48:25,1044,"9
"
2024-07-24 17:48:25,1044,"10
"
2024-07-24 17:48:25,1044,"9
"
2024-07-24 17:48:25,1044,"9
"
2024-07-24 17:48:25,1044,"9
"
2024-07-24 17:48:25,1044,"9
"
2024-07-24 17:48:25,1043,"9
"
2024-07-24 17:48:25,1043,"10
"
2024-07-24 17:48:25,1043,"10
"
2024-07-24 17:48:25,1043,"10
"
2024-07-24 17:48:25,1043,"9
"
2024-07-24 17:48:25,1043,"9
"
2024-07-24 17:48:26,1043,"10
"
2024-07-24 17:48:26,1039,"10
"
2024-07-24 17:48:26,1039,"9
"
2024-07-24 17:48:26,1039,"9
"
2024-07-24 17:48:26,1039,"9
"
2024-07-24 17:48:26,1039,"9
"
2024-07-24 17:48:26,1039,"9
"
2024-07-24 17:48:26,1039,"9
"
2024-07-24 17:48:26,1039,"9
"
2024-07-24 17:48:26,1039,"8
"
2024-07-24 17:48:26,1039,"9
"
2024-07-24 17:48:26,1039,"11
"
2024-07-24 17:48:27,1039,"9
"
2024-07-24 17:48:27,1039,"9
"
2024-07-24 17:48:27,1039,"10
"
2024-07-24 17:48:27,1039,"9
"
2024-07-24 17:48:27,1039,"10
"
2024-07-24 17:48:27,1039,"9
"
2024-07-24 17:48:27,1039,"10
"
2024-07-24 17:48:27,1039,"9
"
2024-07-24 17:48:27,1039,"9
"
2024-07-24 17:48:27,1039,"8
"
2024-07-24 17:48:27,1039,"10
"
2024-07-24 17:48:27,1039,"8
"
2024-07-24 17:48:28,1039,"10
"
2024-07-24 17:48:28,1039,"9
"
2024-07-24 17:48:28,1039,"10
"
2024-07-24 17:48:28,1039,"10
"
2024-07-24 17:48:28,1039,"9
"
2024-07-24 17:48:28,1039,"10
"
2024-07-24 17:48:28,1039,"9
"
2024-07-24 17:48:28,1039,"9
"
2024-07-24 17:48:28,1039,"9
"
2024-07-24 17:48:28,1039,"9
"
2024-07-24 17:48:28,1039,"9
"
2024-07-24 17:48:28,1039,"11
"
2024-07-24 17:48:28,1039,"10
"
2024-07-24 17:48:29,1039,"9
"
2024-07-24 17:48:29,1039,"9
"
2024-07-24 17:48:29,1039,"9
"
2024-07-24 17:48:29,1039,"9
"
2024-07-24 17:48:29,1039,"9
"
2024-07-24 17:48:29,1039,"8
"
2024-07-24 17:48:29,1039,"9
"
2024-07-24 17:48:29,1039,"9
"
2024-07-24 17:48:29,1039,"9
"
2024-07-24 17:48:29,1039,"9
"
2024-07-24 17:48:29,1039,"9
"
2024-07-24 17:48:29,1039,"9
"
2024-07-24 17:48:30,1039,"10
"
2024-07-24 17:48:30,1039,"9
"
2024-07-24 17:48:30,1039,"12
"
2024-07-24 17:48:30,1039,"9
"
2024-07-24 17:48:30,1039,"10
"
2024-07-24 17:48:30,1039,"9
"
2024-07-24 17:48:30,1039,"8
"
2024-07-24 17:48:30,1039,"9
"
2024-07-24 17:48:30,1039,"9
"
2024-07-24 17:48:30,1039,"9
"
2024-07-24 17:48:30,1039,"9
"
2024-07-24 17:48:30,1039,"9
"
2024-07-24 17:48:31,1039,"9
"
2024-07-24 17:48:31,1039,"10
"
2024-07-24 17:48:31,1039,"9
"
2024-07-24 17:48:31,1039,"10
"
2024-07-24 17:48:31,1039,"9
"
2024-07-24 17:48:31,1039,"28
"
2024-07-24 17:48:31,1039,"10
"
2024-07-24 17:48:31,1039,"9
"
2024-07-24 17:48:31,1039,"9
"
2024-07-24 17:48:31,1039,"9
"
2024-07-24 17:48:31,1039,"1
"
2024-07-24 17:48:31,1039,"9
"
2024-07-24 17:48:31,1039,"9
"
2024-07-24 17:48:32,1039,"10
"
2024-07-24 17:48:32,1039,"9
"
2024-07-24 17:48:32,1039,"10
"
2024-07-24 17:48:32,1039,"9
"
2024-07-24 17:48:32,1039,"21
"
2024-07-24 17:48:32,1039,"9
"
2024-07-24 17:48:32,1039,"6
"
2024-07-24 17:48:32,1039,"9
"
2024-07-24 17:48:32,1039,"9
"
2024-07-24 17:48:32,1039,"9
"
2024-07-24 17:48:32,1039,"9
"
2024-07-24 17:48:32,1039,"9
"
2024-07-24 17:48:33,1039,"9
"
2024-07-24 17:48:33,1039,"9
"
2024-07-24 17:48:33,1039,"9
"
2024-07-24 17:48:33,1039,"9
"
2024-07-24 17:48:33,1039,"10
"
2024-07-24 17:48:33,1039,"10
"
2024-07-24 17:48:33,1039,"54
"
2024-07-24 17:48:33,1039,"32
"
2024-07-24 17:48:33,1039,"9
"
2024-07-24 17:48:33,1039,"77
"
2024-07-24 17:48:33,1039,"9
"
2024-07-24 17:48:33,1039,"10
"
2024-07-24 17:48:34,1039,"9
"
2024-07-24 17:48:34,1039,"9
"
2024-07-24 17:48:34,1039,"57
"
2024-07-24 17:48:34,1039,"9
"
2024-07-24 17:48:34,1039,"9
"
2024-07-24 17:48:34,1039,"10
"
2024-07-24 17:48:34,1039,"16
"
2024-07-24 17:48:34,1039,"8
"
2024-07-24 17:48:34,1039,"9
"
2024-07-24 17:48:34,1039,"16
"
2024-07-24 17:48:34,1039,"10
"
2024-07-24 17:48:34,1039,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"24
"
2024-07-24 17:48:35,1040,"6
"
2024-07-24 17:48:35,1040,"4
"
2024-07-24 17:48:35,1040,"8
"
2024-07-24 17:48:35,1040,"26
"
2024-07-24 17:48:35,1040,"11
"
2024-07-24 17:48:35,1040,"11
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"11
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"8
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"11
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"14
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"8
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"11
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"10
"
2024-07-24 17:48:35,1040,"15
"
2024-07-24 17:48:35,1040,"9
"
2024-07-24 17:48:36,1040,"45
"
2024-07-24 17:48:36,1040,"7
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"25
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"22
"
2024-07-24 17:48:36,1040,"29
"
2024-07-24 17:48:36,1040,"57
"
2024-07-24 17:48:36,1040,"35
"
2024-07-24 17:48:36,1040,"29
"
2024-07-24 17:48:36,1040,"64
"
2024-07-24 17:48:36,1040,"49
"
2024-07-24 17:48:36,1040,"53
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"57
"
2024-07-24 17:48:36,1040,"58
"
2024-07-24 17:48:36,1040,"61
"
2024-07-24 17:48:36,1040,"51
"
2024-07-24 17:48:36,1040,"50
"
2024-07-24 17:48:36,1040,"55
"
2024-07-24 17:48:36,1040,"16
"
2024-07-24 17:48:36,1040,"24
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"14
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"18
"
2024-07-24 17:48:36,1040,"27
"
2024-07-24 17:48:36,1040,"17
"
2024-07-24 17:48:36,1040,"14
"
2024-07-24 17:48:36,1040,"21
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"16
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"18
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"26
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"11
"
2024-07-24 17:48:36,1040,"50
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"20
"
2024-07-24 17:48:36,1040,"14
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"12
"
2024-07-24 17:48:36,1040,"8
"
2024-07-24 17:48:36,1040,"12
"
2024-07-24 17:48:36,1040,"7
"
2024-07-24 17:48:36,1040,"23
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"11
"
2024-07-24 17:48:36,1040,"61
"
2024-07-24 17:48:36,1040,"107
"
2024-07-24 17:48:36,1040,"125
"
2024-07-24 17:48:36,1040,"124
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"63
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"15
"
2024-07-24 17:48:36,1040,"15
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"29
"
2024-07-24 17:48:36,1040,"26
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"52
"
2024-07-24 17:48:36,1040,"67
"
2024-07-24 17:48:36,1040,"76
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"43
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"8
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"11
"
2024-07-24 17:48:36,1040,"9
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"10
"
2024-07-24 17:48:36,1040,"7
"
2024-07-24 17:48:36,1040,"35
"
2024-07-24 17:48:36,1040,"36
"
2024-07-24 17:48:37,1040,"16
"
2024-07-24 17:48:37,1040,"41
"
2024-07-24 17:48:37,1040,"30
"
2024-07-24 17:48:37,1040,"15
"
2024-07-24 17:48:37,1040,"8
"
2024-07-24 17:48:37,1040,"40
"
2024-07-24 17:48:37,1040,"17
"
2024-07-24 17:48:37,1040,"24
"
2024-07-24 17:48:37,1040,"6
"
2024-07-24 17:48:37,1040,"10
"
2024-07-24 17:48:37,1040,"11
"
2024-07-24 17:48:37,1040,"20
"
2024-07-24 17:48:37,1040,"9
"
2024-07-24 17:48:37,1040,"57
"
2024-07-24 17:48:37,1040,"45
"
2024-07-24 17:48:37,1040,"10
"
2024-07-24 17:48:37,1040,"9
"
